name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,行业大类,行业子类
杭州印象西湖山水实景演出,浙江省,杭州市,西湖区,杭州市西湖区北山路82号,None,d8a5e7cf237385192bd7ab4f,d8a5e7cf237385192bd7ab4f,1,"{'distance': 0, 'tag': '休闲娱乐;剧院', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d8a5e7cf237385192bd7ab4f&output=html&source=placeapi_v2', 'price': '360', 'overall_rating': '4.3', 'image_num': '157', 'comment_num': '33', 'shop_hours': '', 'label': '剧院', 'children': [{'uid': 'c75c3cb2f5ca299354bfff49', 'name': '杭州印象西湖山水实景演出-东门', 'show_name': '东门', 'tag': '出入口 门', 'location': {'lat': 30.257544, 'lng': 120.142198}, 'address': '杭州市西湖区北山路89号'}, {'uid': '6e3dcc66811f5da68bf15d88', 'name': '杭州印象西湖山水实景演出-一号入口', 'show_name': '一号入口', 'tag': '出入口', 'location': {'lat': 30.258001, 'lng': 120.141128}, 'address': '浙江省杭州市西湖区西湖风景名胜区水月廊附近'}, {'uid': 'abf56d2fa1391214d23ce3c6', 'name': '杭州印象西湖山水实景演出-地上停车场', 'show_name': '地上停车场', 'tag': '交通设施 停车场', 'location': {'lat': 30.257542, 'lng': 120.142146}, 'address': '杭州市西湖区北山路82号杭州印象西湖山水实景演出'}]}","{'lat': 30.257501, 'lng': 120.14158}",http://api.map.baidu.com/place/detail?uid=d8a5e7cf237385192bd7ab4f&output=html&source=placeapi_v2,休闲娱乐;剧院,life,True,0,120.14158,30.257501,休闲娱乐,剧院
光阳现代城(招呼站),浙江省,杭州市,西湖区,1499路,None,5fbdfb9c001e6e20d8ecedc5,None,0,"{'distance': 3155, 'tag': '交通设施;公交车站', 'detail_url': 'http://map.baidu.com/', 'shop_hours': '', 'children': []}","{'lat': 30.169717, 'lng': 120.092344}",http://map.baidu.com/,交通设施;公交车站,None,False,0,120.092344,30.169717,交通设施,公交车站
光阳现代城(招呼站),浙江省,杭州市,西湖区,1499路,None,99c8382fb196c7371df74d3e,None,0,"{'distance': 3156, 'tag': '交通设施;公交车站', 'detail_url': 'http://map.baidu.com/', 'shop_hours': '', 'children': []}","{'lat': 30.169725, 'lng': 120.092329}",http://map.baidu.com/,交通设施;公交车站,None,False,0,120.092329,30.169725,交通设施,公交车站
光阳现代城(招呼站),浙江省,杭州市,西湖区,1499路,None,5c45f325a88ecfeb16764377,None,0,"{'distance': 3158, 'tag': '交通设施;公交车站', 'detail_url': 'http://map.baidu.com/', 'shop_hours': '', 'children': []}","{'lat': 30.169733, 'lng': 120.092314}",http://map.baidu.com/,交通设施;公交车站,None,False,0,120.092314,30.169733,交通设施,公交车站
花糖K歌沐足,浙江省,杭州市,西湖区,浙江省杭州市西湖区霞鸣街115号4楼,None,1eac15f45f9e3a1421f01732,None,1,"{'distance': 0, 'tag': '休闲娱乐;洗浴按摩', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1eac15f45f9e3a1421f01732&output=html&source=placeapi_v2', 'image_num': '8', 'shop_hours': '', 'label': '足疗', 'children': []}","{'lat': 30.14764, 'lng': 120.079057}",http://api.map.baidu.com/place/detail?uid=1eac15f45f9e3a1421f01732&output=html&source=placeapi_v2,休闲娱乐;洗浴按摩,life,False,0,120.079057,30.14764,休闲娱乐,洗浴按摩
之浴棋牌,浙江省,杭州市,西湖区,杭州市西湖区梦蝶街云溪印象,None,c485c4696a9a10e0bfa8222e,c485c4696a9a10e0bfa8222e,1,"{'distance': 0, 'tag': '休闲娱乐;游戏场所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c485c4696a9a10e0bfa8222e&output=html&source=placeapi_v2', 'image_num': '5', 'shop_hours': '', 'label': '棋牌室', 'children': []}","{'lat': 30.153124, 'lng': 120.07793}",http://api.map.baidu.com/place/detail?uid=c485c4696a9a10e0bfa8222e&output=html&source=placeapi_v2,休闲娱乐;游戏场所,life,False,0,120.07793,30.153124,休闲娱乐,游戏场所
忆福德游泳健身会所(转塘恒大店),浙江省,杭州市,西湖区,杭州市西湖区江涵路恒大·澜玉水晶熙园,None,bf4deaf8511117761ef74d28,None,1,"{'distance': 899503, 'tag': '运动健身;体育场馆', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bf4deaf8511117761ef74d28&output=html&source=placeapi_v2', 'comment_num': '2', 'shop_hours': '', 'label': '游泳馆', 'children': []}","{'lat': 30.165248, 'lng': 120.113055}",http://api.map.baidu.com/place/detail?uid=bf4deaf8511117761ef74d28&output=html&source=placeapi_v2,运动健身;体育场馆,life,False,0,120.113055,30.165248,运动健身,体育场馆
Helens海伦司(杭州西溪银泰城店),浙江省,杭州市,西湖区,杭州市西湖区双龙街588号西溪银泰城2层(迪卡侬楼上),None,6ad15b8b75f5bbdd45e274e8,None,1,"{'distance': 0, 'tag': '美食;外国餐厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6ad15b8b75f5bbdd45e274e8&output=html&source=placeapi_v2', 'price': '71.0', 'overall_rating': '3.8', 'shop_hours': '', 'label': '西餐厅', 'children': []}","{'lat': 30.299219, 'lng': 120.080962}",http://api.map.baidu.com/place/detail?uid=6ad15b8b75f5bbdd45e274e8&output=html&source=placeapi_v2,美食;外国餐厅,cater,False,0,120.080962,30.299219,美食,外国餐厅
尚耳匠采耳生活馆(西溪天街店),浙江省,杭州市,西湖区,杭州市西湖区双龙街绿城西溪世纪中心,None,683e70a059521f4f6d20b9b0,683e70a059521f4f6d20b9b0,1,"{'distance': 640, 'tag': '休闲娱乐;其他', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=683e70a059521f4f6d20b9b0&output=html&source=placeapi_v2', 'overall_rating': '4.3', 'shop_hours': '11:30-24:00', 'label': '采耳', 'children': []}","{'lat': 30.297716, 'lng': 120.077377}",http://api.map.baidu.com/place/detail?uid=683e70a059521f4f6d20b9b0&output=html&source=placeapi_v2,休闲娱乐;其他,life,True,0,120.077377,30.297716,休闲娱乐,其他
休闲休息区,浙江省,杭州市,西湖区,浙江省杭州市西湖区双龙街588号西溪银泰城F2,None,bee2b999409dd4515f17c397,bee2b999409dd4515f17c397,1,"{'distance': 0, 'tag': '生活服务;其他', 'indoor_floor': 'F2', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bee2b999409dd4515f17c397&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '生活服务', 'children': []}","{'lat': 30.299061, 'lng': 120.082768}",http://api.map.baidu.com/place/detail?uid=bee2b999409dd4515f17c397&output=html&source=placeapi_v2,生活服务;其他,life,False,0,120.082768,30.299061,生活服务,其他
抓娃娃机,浙江省,杭州市,西湖区,浙江省杭州市西湖区双龙街588号西溪银泰城F4,None,5e4316e41e1925872811d157,5e4316e41e1925872811d157,1,"{'distance': 0, 'tag': '休闲娱乐;其他', 'indoor_floor': 'F4', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5e4316e41e1925872811d157&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '游乐游艺', 'children': []}","{'lat': 30.298622, 'lng': 120.082741}",http://api.map.baidu.com/place/detail?uid=5e4316e41e1925872811d157&output=html&source=placeapi_v2,休闲娱乐;其他,life,False,0,120.082741,30.298622,休闲娱乐,其他
朴耳PURE元气采耳头疗SPA馆(西溪银泰店),浙江省,杭州市,西湖区,浙江省杭州市西湖区双龙街西溪银泰城2号写字楼2号楼5楼505室,17205814099,966416913f4d7908b9df8f86,966416913f4d7908b9df8f86,1,"{'distance': 851597, 'tag': '休闲娱乐;洗浴按摩', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=966416913f4d7908b9df8f86&output=html&source=placeapi_v2', 'shop_hours': '', 'label': 'SPA', 'children': []}","{'lat': 30.297831, 'lng': 120.080895}",http://api.map.baidu.com/place/detail?uid=966416913f4d7908b9df8f86&output=html&source=placeapi_v2,休闲娱乐;洗浴按摩,life,True,0,120.080895,30.297831,休闲娱乐,洗浴按摩
浙外休闲吧,浙江省,杭州市,西湖区,浙江省杭州市西湖区留下街道雅正苑1幢,None,78de298465a5d67a25d2bb8d,,1,"{'distance': 3415, 'tag': '美食', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=78de298465a5d67a25d2bb8d&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '0', 'shop_hours': '', 'label': '蛋糕甜点', 'children': []}","{'lat': 30.224938, 'lng': 120.044081}",http://api.map.baidu.com/place/detail?uid=78de298465a5d67a25d2bb8d&output=html&source=placeapi_v2,美食,cater,False,0,120.044081,30.224938,美食,行业缺失
游卡桌游,浙江省,杭州市,西湖区,浙江省杭州市西湖区西斗门路3号天堂软件园e幢10层,None,11391b5ef404b62846572601,11391b5ef404b62846572601,1,"{'distance': 677, 'tag': '休闲娱乐;游戏场所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=11391b5ef404b62846572601&output=html&source=placeapi_v2', 'shop_hours': '09:00-18:30', 'label': '桌游', 'children': []}","{'lat': 30.29738, 'lng': 120.124095}",http://api.map.baidu.com/place/detail?uid=11391b5ef404b62846572601&output=html&source=placeapi_v2,休闲娱乐;游戏场所,life,True,0,120.124095,30.29738,休闲娱乐,游戏场所
奥飞欢乐世界(银泰百货杭州之江店),浙江省,杭州市,西湖区,浙江省杭州市西湖区转塘街道珊瑚路49号银泰百货3楼3019号,(0571)88880603,a1332268f653e171b8bd63f2,None,1,"{'distance': 0, 'tag': '休闲娱乐;游戏场所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a1332268f653e171b8bd63f2&output=html&source=placeapi_v2', 'overall_rating': '4.3', 'image_num': '2', 'shop_hours': '', 'label': '游乐游艺', 'children': []}","{'lat': 30.173327, 'lng': 120.108644}",http://api.map.baidu.com/place/detail?uid=a1332268f653e171b8bd63f2&output=html&source=placeapi_v2,休闲娱乐;游戏场所,life,False,0,120.108644,30.173327,休闲娱乐,游戏场所
卢米埃影城(龙湖西溪天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区余杭塘路1001号龙湖西溪天街F6,(0571)87098503,4259d169695fbef1db13182d,4259d169695fbef1db13182d,1,"{'distance': 0, 'tag': '休闲娱乐;电影院', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4259d169695fbef1db13182d&output=html&source=placeapi_v2', 'overall_rating': '4.4', 'image_num': '8', 'comment_num': '2', 'shop_hours': '', 'label': '电影院', 'children': []}","{'lat': 30.298676, 'lng': 120.074989}",http://api.map.baidu.com/place/detail?uid=4259d169695fbef1db13182d&output=html&source=placeapi_v2,休闲娱乐;电影院,life,False,0,120.074989,30.298676,休闲娱乐,电影院
爱玩嘉年华(龙湖西溪天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区余杭塘路1001号龙湖西溪天街F5,"(0571)86671706,19961989886",43f9b4b1ca8932f90bf5eb79,43f9b4b1ca8932f90bf5eb79,1,"{'distance': 0, 'tag': '休闲娱乐;游戏场所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=43f9b4b1ca8932f90bf5eb79&output=html&source=placeapi_v2', 'overall_rating': '4.6', 'image_num': '7', 'comment_num': '2', 'shop_hours': '', 'label': '游乐游艺', 'children': []}","{'lat': 30.300044, 'lng': 120.076544}",http://api.map.baidu.com/place/detail?uid=43f9b4b1ca8932f90bf5eb79&output=html&source=placeapi_v2,休闲娱乐;游戏场所,life,False,0,120.076544,30.300044,休闲娱乐,游戏场所
野趣集亲子森林(龙湖西溪天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区余杭塘路1001号龙湖西溪天街F3,None,d8974b718f7a213895ca07d3,None,1,"{'distance': 0, 'tag': '休闲娱乐;游戏场所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d8974b718f7a213895ca07d3&output=html&source=placeapi_v2', 'image_num': '4', 'shop_hours': '', 'label': '儿童游乐园', 'children': []}","{'lat': 30.299809, 'lng': 120.07535}",http://api.map.baidu.com/place/detail?uid=d8974b718f7a213895ca07d3&output=html&source=placeapi_v2,休闲娱乐;游戏场所,life,False,0,120.07535,30.299809,休闲娱乐,游戏场所
周末的甜采耳spa店(西溪天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区花蒋天街7号楼409室,None,5ca1a3f91bbc033b2fb96d5c,None,1,"{'distance': 0, 'tag': '休闲娱乐;洗浴按摩', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5ca1a3f91bbc033b2fb96d5c&output=html&source=placeapi_v2', 'shop_hours': '', 'label': 'SPA', 'children': []}","{'lat': 30.298675, 'lng': 120.073686}",http://api.map.baidu.com/place/detail?uid=5ca1a3f91bbc033b2fb96d5c&output=html&source=placeapi_v2,休闲娱乐;洗浴按摩,life,False,0,120.073686,30.298675,休闲娱乐,洗浴按摩
Xcape异时刻&盗墓笔记密室逃脱(龙湖西溪天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区余杭塘路1001号龙湖西溪天街F4,(0571)56336468,c221654bf771e866eee4a50d,c221654bf771e866eee4a50d,1,"{'distance': 0, 'tag': '休闲娱乐;游戏场所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c221654bf771e866eee4a50d&output=html&source=placeapi_v2', 'overall_rating': '4.8', 'image_num': '8', 'comment_num': '1', 'shop_hours': '', 'label': '密室逃脱', 'children': []}","{'lat': 30.299477, 'lng': 120.07609}",http://api.map.baidu.com/place/detail?uid=c221654bf771e866eee4a50d&output=html&source=placeapi_v2,休闲娱乐;游戏场所,life,False,0,120.07609,30.299477,休闲娱乐,游戏场所
爱玩嘉年华(杭州龙湖紫荆天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路1009号杭州龙湖紫荆天街F4,None,28b809cbd62b5eb31f3894bc,None,1,"{'distance': 2271, 'tag': '休闲娱乐;游戏场所', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=28b809cbd62b5eb31f3894bc&output=html&source=placeapi_v2', 'image_num': '5', 'comment_num': '3', 'shop_hours': '', 'label': '棋牌室', 'children': []}","{'lat': 30.326129, 'lng': 120.097167}",http://api.map.baidu.com/place/detail?uid=28b809cbd62b5eb31f3894bc&output=html&source=placeapi_v2,休闲娱乐;游戏场所,life,False,0,120.097167,30.326129,休闲娱乐,游戏场所
天街Club会员服务中心(龙湖西溪天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区余杭塘路1001号龙湖西溪天街F4,None,e1e01cbf40d5f233ae080fd1,e1e01cbf40d5f233ae080fd1,1,"{'distance': 0, 'navi_location': {'lng': 120.07546888253, 'lat': 30.297900004381}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e1e01cbf40d5f233ae080fd1&output=html&source=placeapi_v2', 'image_num': '3', 'shop_hours': '', 'children': []}","{'lat': 30.299835, 'lng': 120.074604}",http://api.map.baidu.com/place/detail?uid=e1e01cbf40d5f233ae080fd1&output=html&source=placeapi_v2,None,life,False,0,120.074604,30.299835,None,行业缺失
星聚会KTV(紫荆天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路1009号龙湖杭州紫荆天街F4,None,394a3f78398f17b84e554712,394a3f78398f17b84e554712,1,"{'distance': 0, 'tag': '休闲娱乐;ktv', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=394a3f78398f17b84e554712&output=html&source=placeapi_v2', 'overall_rating': '4.8', 'image_num': '7', 'comment_num': '0', 'shop_hours': '', 'label': 'KTV', 'children': []}","{'lat': 30.326243, 'lng': 120.097104}",http://api.map.baidu.com/place/detail?uid=394a3f78398f17b84e554712&output=html&source=placeapi_v2,休闲娱乐;ktv,life,False,0,120.097104,30.326243,休闲娱乐,ktv
UME影城(龙湖杭州紫荆天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路1009号龙湖杭州紫荆天街F5,(0571)85135189,22236d9370c672f8f13cbaa8,22236d9370c672f8f13cbaa8,1,"{'distance': 0, 'tag': '休闲娱乐;电影院', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=22236d9370c672f8f13cbaa8&output=html&source=placeapi_v2', 'overall_rating': '4.2', 'image_num': '6', 'comment_num': '3', 'shop_hours': '', 'label': '电影院', 'children': []}","{'lat': 30.326768, 'lng': 120.097542}",http://api.map.baidu.com/place/detail?uid=22236d9370c672f8f13cbaa8&output=html&source=placeapi_v2,休闲娱乐;电影院,life,False,0,120.097542,30.326768,休闲娱乐,电影院
TALKING TOM AND FRIENDS(杭州龙湖紫荆天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路1009号杭州龙湖紫荆天街F3,None,7aae44d183d96ce4b4265501,None,1,"{'distance': 4280, 'tag': '美食;咖啡厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7aae44d183d96ce4b4265501&output=html&source=placeapi_v2', 'image_num': '1', 'shop_hours': '', 'label': '咖啡厅', 'children': []}","{'lat': 30.326089, 'lng': 120.097041}",http://api.map.baidu.com/place/detail?uid=7aae44d183d96ce4b4265501&output=html&source=placeapi_v2,美食;咖啡厅,cater,False,0,120.097041,30.326089,美食,咖啡厅
爱忙人推拿(紫荆天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区秀里街龙致商业中心3幢101(DO造型旁),None,91952526959d38842811d14b,None,1,"{'distance': 0, 'tag': '休闲娱乐;洗浴按摩', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91952526959d38842811d14b&output=html&source=placeapi_v2', 'overall_rating': '4.8', 'image_num': '7', 'shop_hours': '', 'label': '推拿', 'children': []}","{'lat': 30.325351, 'lng': 120.097864}",http://api.map.baidu.com/place/detail?uid=91952526959d38842811d14b&output=html&source=placeapi_v2,休闲娱乐;洗浴按摩,life,False,0,120.097864,30.325351,休闲娱乐,洗浴按摩
博纳国际影城(西溪银泰城店),浙江省,杭州市,西湖区,浙江省杭州市西湖区双龙街588号西溪银泰城F3,(0571)28282898,6057eb6803dbe0ef5abbbc03,6057eb6803dbe0ef5abbbc03,1,"{'distance': 0, 'tag': '休闲娱乐;电影院', 'indoor_floor': 'F3', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6057eb6803dbe0ef5abbbc03&output=html&source=placeapi_v2', 'price': '39', 'overall_rating': '3.8', 'image_num': '14', 'comment_num': '118', 'shop_hours': '', 'label': '电影院', 'children': []}","{'lat': 30.299655, 'lng': 120.081694}",http://api.map.baidu.com/place/detail?uid=6057eb6803dbe0ef5abbbc03&output=html&source=placeapi_v2,休闲娱乐;电影院,life,False,0,120.081694,30.299655,休闲娱乐,电影院
盲里忙外推拿(西溪天街店),浙江省,杭州市,西湖区,浙江省杭州市西湖区蒋墩路229~232西溪世纪中心1号楼2楼229室,None,94409157c91e95196f3e1bc2,None,1,"{'distance': 0, 'tag': '休闲娱乐;洗浴按摩', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=94409157c91e95196f3e1bc2&output=html&source=placeapi_v2', 'overall_rating': '4.8', 'image_num': '6', 'shop_hours': '', 'label': '推拿', 'children': []}","{'lat': 30.298509, 'lng': 120.077671}",http://api.map.baidu.com/place/detail?uid=94409157c91e95196f3e1bc2&output=html&source=placeapi_v2,休闲娱乐;洗浴按摩,life,False,0,120.077671,30.298509,休闲娱乐,洗浴按摩
杭州市西湖区秀里路紫荆龙湖天街(紫金上城对面),浙江省,杭州市,西湖区,杭州市西湖区富锦路龙湖·紫金上城,None,f955f893d416e8c9f11937a1,f955f893d416e8c9f11937a1,1,"{'distance': 0, 'tag': '购物;购物中心', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f955f893d416e8c9f11937a1&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '21', 'shop_hours': '', 'label': '购物中心', 'children': [{'uid': 'c56fef918710dd56d6b74ede', 'name': '龙湖紫荆天街-2号门', 'show_name': '2号门', 'tag': '出入口 门', 'location': {'lat': 30.325828, 'lng': 120.097051}, 'address': '浙江省-杭州市-西湖区-古墩路1009号'}, {'uid': '70acf55ff9a47a47077ce821', 'name': '杭州龙湖紫荆天街-地下停车场', 'show_name': '地下停车场', 'tag': '交通设施 停车场 地下停车场', 'location': {'lat': 30.325851, 'lng': 120.097693}, 'address': '杭州市西湖区紫荆花北路龙湖杭州紫荆天街'}, {'uid': '6ac2a3f38032afe2ddee8bf8', 'name': '龙湖杭州紫荆天街-1号门', 'show_name': '1号门', 'tag': '出入口 门', 'location': {'lat': 30.326499, 'lng': 120.098614}, 'address': '浙江省-杭州市-西湖区-古墩路1009号'}, {'uid': 'f0e7a75f651a19207ab55c6a', 'name': '龙湖杭州紫荆天街-3号门', 'show_name': '3号门', 'tag': '出入口 门', 'location': {'lat': 30.327286, 'lng': 120.098236}, 'address': '浙江省-杭州市-西湖区-古墩路1009号'}]}","{'lat': 30.325711, 'lng': 120.098259}",http://api.map.baidu.com/place/detail?uid=f955f893d416e8c9f11937a1&output=html&source=placeapi_v2,购物;购物中心,shopping,False,0,120.098259,30.325711,购物,购物中心
浩伟美丽乡村生态休闲农业园,浙江省,杭州市,西湖区,229县道1-1号,None,fd85d862980c6bc63ce231f1,None,1,"{'distance': 0, 'tag': '休闲娱乐;农家院', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fd85d862980c6bc63ce231f1&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '农家院', 'children': []}","{'lat': 30.346553, 'lng': 120.044351}",http://api.map.baidu.com/place/detail?uid=fd85d862980c6bc63ce231f1&output=html&source=placeapi_v2,休闲娱乐;农家院,life,False,0,120.044351,30.346553,休闲娱乐,农家院
